servicio,fecha,usuario,calificacion
1799,54:38.0,218,5
5292,54:38.0,218,1
1337,54:38.0,218,3
1995,54:38.0,218,3
778,54:38.0,218,3
3425,54:38.0,218,2
1769,54:38.0,218,1
172,54:38.0,218,2
4222,54:38.0,218,1
3161,54:38.0,218,4
2491,54:38.0,218,4
2124,54:38.0,218,5
287,54:38.0,218,2
3622,54:38.0,218,4
2457,54:38.0,218,5
134,54:38.0,218,3
5264,54:38.0,218,1
5354,54:38.0,218,3
219,54:38.0,218,5
5066,54:38.0,218,1
5518,54:38.0,219,4
3873,54:38.0,219,4
1051,54:38.0,219,2
2719,54:38.0,219,2
3471,54:38.0,219,4
5447,54:38.0,219,3
5809,54:38.0,219,4
1517,54:38.0,219,1
2284,54:38.0,219,2
260,54:38.0,219,1
3325,54:38.0,219,5
1832,54:38.0,219,4
5037,54:38.0,219,3
3129,54:38.0,219,3
506,54:38.0,219,3
1708,54:38.0,219,3
5372,54:38.0,219,3
5262,54:38.0,219,2
2821,54:38.0,219,5
840,54:38.0,219,1
2226,54:38.0,220,3
4622,54:38.0,220,1
1027,54:38.0,220,5
5545,54:38.0,220,1
5728,54:38.0,220,5
5769,54:38.0,220,5
3671,54:38.0,220,4
3298,54:38.0,220,3
286,54:38.0,220,1
3100,54:38.0,220,2
959,54:38.0,220,3
564,54:38.0,220,3
2564,54:38.1,220,2
3952,54:38.1,220,5
4608,54:38.1,220,2
767,54:38.1,220,1
1861,54:38.1,220,1
2642,54:38.1,220,1
1259,54:38.1,220,5
2182,54:38.1,220,4
5501,54:38.1,221,1
2129,54:38.1,221,4
1532,54:38.1,221,2
957,54:38.1,221,3
516,54:38.1,221,2
5730,54:38.1,221,4
344,54:38.1,221,4
5663,54:38.1,221,1
3325,54:38.1,221,4
3254,54:38.1,221,3
1207,54:38.1,221,2
4199,54:38.1,221,1
5547,54:38.1,221,5
3749,54:38.1,221,3
472,54:38.1,221,1
2472,54:38.1,221,3
3760,54:38.1,221,5
3655,54:38.1,221,2
2081,54:38.1,221,3
5005,54:38.1,221,1
1695,54:38.1,222,3
4983,54:38.1,222,4
2084,54:38.1,222,3
2566,54:38.1,222,3
2263,54:38.1,222,1
1802,54:38.1,222,3
4430,54:38.1,222,2
4492,54:38.1,222,4
4506,54:38.1,222,2
1880,54:38.1,222,5
2105,54:38.1,222,3
2599,54:38.1,222,4
1078,54:38.1,222,5
4368,54:38.1,222,2
3151,54:38.1,222,3
3329,54:38.1,222,5
1038,54:38.1,222,1
354,54:38.1,222,3
4865,54:38.1,222,4
353,54:38.1,222,4
557,54:38.1,223,2
406,54:38.1,223,2
532,54:38.1,223,1
3652,54:38.1,223,4
2328,54:38.1,223,1
4878,54:38.1,223,4
5366,54:38.1,223,3
2017,54:38.1,223,2
4356,54:38.1,223,1
3756,54:38.1,223,4
877,54:38.1,223,1
3823,54:38.1,223,5
4708,54:38.1,223,3
5168,54:38.1,223,4
2914,54:38.1,223,2
3591,54:38.1,223,5
1733,54:38.1,223,3
5416,54:38.1,223,5
5038,54:38.1,223,2
3032,54:38.1,223,4
3010,54:38.1,224,5
329,54:38.1,224,1
2741,54:38.1,224,1
3178,54:38.1,224,4
2298,54:38.1,224,2
4237,54:38.1,224,1
3199,54:38.1,224,3
2987,54:38.1,224,5
4852,54:38.1,224,3
5480,54:38.1,224,5
4591,54:38.1,224,2
1833,54:38.1,224,1
5206,54:38.1,224,4
5268,54:38.1,224,3
3674,54:38.1,224,5
2593,54:38.1,224,5
4721,54:38.1,224,4
4849,54:38.1,224,5
1894,54:38.1,224,2
3880,54:38.1,224,4
608,54:38.1,225,1
4676,54:38.1,225,5
3200,54:38.1,225,2
3680,54:38.1,225,4
2965,54:38.1,225,4
397,54:38.1,225,1
4711,54:38.1,225,1
643,54:38.1,225,3
5029,54:38.1,225,2
4307,54:38.1,225,3
698,54:38.1,225,5
545,54:38.1,225,5
5506,54:38.1,225,5
3328,54:38.1,225,4
1771,54:38.1,225,1
4459,54:38.1,225,1
3831,54:38.1,225,1
949,54:38.1,225,5
2300,54:38.1,225,5
1452,54:38.1,225,4
517,54:38.1,226,1
1684,54:38.1,226,5
2826,54:38.1,226,5
88,54:38.1,226,1
244,54:38.1,226,5
5700,54:38.1,226,2
5524,54:38.1,226,4
5495,54:38.1,226,5
681,54:38.1,226,3
2344,54:38.1,226,3
12,54:38.1,226,3
3659,54:38.1,226,3
3629,54:38.1,226,5
5406,54:38.1,226,5
656,54:38.1,226,3
1690,54:38.1,226,2
1915,54:38.1,226,2
1593,54:38.1,226,5
1620,54:38.1,226,2
5278,54:38.1,226,3
5665,54:38.1,227,5
4454,54:38.1,227,3
1429,54:38.1,227,1
2209,54:38.1,227,1
3374,54:38.1,227,5
1806,54:38.1,227,3
536,54:38.1,227,5
3298,54:38.1,227,1
4504,54:38.1,227,1
89,54:38.1,227,1
4675,54:38.1,227,1
2777,54:38.1,227,3
3502,54:38.1,227,3
2091,54:38.1,227,4
2670,54:38.1,227,2
4750,54:38.1,227,1
285,54:38.1,227,2
1225,54:38.1,227,2
3547,54:38.1,227,1
2823,54:38.1,227,5
4026,54:38.1,228,3
4586,54:38.1,228,3
2710,54:38.1,228,5
4549,54:38.1,228,4
1405,54:38.1,228,4
2188,54:38.1,228,5
4383,54:38.1,228,1
942,54:38.1,228,3
3499,54:38.1,228,5
2159,54:38.1,228,3
3766,54:38.1,228,5
4997,54:38.1,228,5
3700,54:38.1,228,1
3645,54:38.1,228,4
3744,54:38.1,228,4
2089,54:38.1,228,3
2679,54:38.1,228,1
3237,54:38.1,228,5
3344,54:38.1,228,3
5424,54:38.1,228,5
20,54:38.1,229,5
2740,54:38.1,229,5
5087,54:38.1,229,2
553,54:38.1,229,5
3872,54:38.1,229,2
5265,54:38.1,229,1
830,54:38.1,229,5
2298,54:38.1,229,3
5541,54:38.1,229,3
2143,54:38.1,229,5
1630,54:38.1,229,4
1778,54:38.1,229,4
5026,54:38.1,229,4
2616,54:38.1,229,4
3715,54:38.1,229,3
17,54:38.1,229,1
3483,54:38.1,229,2
993,54:38.1,229,3
5279,54:38.1,229,4
593,54:38.1,229,4
424,54:38.1,230,5
5357,54:38.1,230,2
3853,54:38.1,230,1
2113,54:38.1,230,2
807,54:38.1,230,3
1881,54:38.1,230,2
1122,54:38.1,230,3
3239,54:38.1,230,3
2504,54:38.1,230,4
4615,54:38.1,230,1
2417,54:38.1,230,3
3774,54:38.1,230,4
2200,54:38.1,230,5
2157,54:38.1,230,4
3309,54:38.1,230,4
5440,54:38.1,230,5
4723,54:38.1,230,3
3565,54:38.1,230,1
2191,54:38.1,230,2
2742,54:38.1,230,1
4290,54:38.1,231,3
2925,54:38.1,231,2
929,54:38.1,231,2
3518,54:38.1,231,2
4039,54:38.1,231,2
3741,54:38.1,231,1
2656,54:38.1,231,2
451,54:38.1,231,4
56,54:38.1,231,4
4461,54:38.1,231,1
3873,54:38.1,231,2
4980,54:38.1,231,4
986,54:38.1,231,2
5160,54:38.1,231,3
4954,54:38.1,231,2
1860,54:38.1,231,5
4201,54:38.1,231,2
4133,54:38.1,231,2
5488,54:38.1,231,2
1401,54:38.1,231,2
484,54:38.1,232,4
819,54:38.1,232,2
2784,54:38.1,232,2
5185,54:38.1,232,2
3834,54:38.1,232,4
4254,54:38.1,232,5
4035,54:38.1,232,2
2300,54:38.1,232,4
620,54:38.1,232,1
4528,54:38.1,232,5
2997,54:38.1,232,5
1944,54:38.1,232,5
5363,54:38.1,232,3
2969,54:38.1,232,1
3825,54:38.1,232,3
3859,54:38.1,232,2
5192,54:38.1,232,1
1497,54:38.1,232,2
3418,54:38.1,232,4
160,54:38.1,232,1
3852,54:38.1,233,4
905,54:38.1,233,4
2091,54:38.1,233,1
5087,54:38.1,233,1
1665,54:38.1,233,5
1845,54:38.1,233,5
4585,54:38.1,233,3
335,54:38.1,233,1
4781,54:38.1,233,3
3060,54:38.1,233,2
4727,54:38.1,233,3
4597,54:38.1,233,1
2354,54:38.1,233,1
1042,54:38.1,233,1
445,54:38.1,233,2
3231,54:38.1,233,2
3234,54:38.1,233,4
1558,54:38.1,233,2
1098,54:38.1,233,2
846,54:38.1,233,2
2388,54:38.1,234,5
3678,54:38.1,234,5
3753,54:38.1,234,4
4039,54:38.1,234,5
8,54:38.1,234,3
379,54:38.1,234,3
1720,54:38.1,234,4
1899,54:38.1,234,5
1154,54:38.1,234,1
344,54:38.1,234,1
2426,54:38.1,234,2
5065,54:38.1,234,2
5676,54:38.1,234,2
3906,54:38.1,234,4
2705,54:38.1,234,1
4429,54:38.1,234,5
3938,54:38.1,234,1
2170,54:38.1,234,1
977,54:38.1,234,5
4532,54:38.1,234,5
1627,54:38.1,235,5
1418,54:38.1,235,1
3661,54:38.1,235,2
1603,54:38.1,235,1
1918,54:38.1,235,5
2481,54:38.1,235,2
4285,54:38.1,235,1
749,54:38.1,235,1
4845,54:38.1,235,2
3957,54:38.1,235,4
620,54:38.1,235,5
4814,54:38.1,235,2
5098,54:38.1,235,1
4688,54:38.1,235,3
3429,54:38.1,235,3
4859,54:38.1,235,3
4879,54:38.1,235,4
895,54:38.1,235,3
3974,54:38.1,235,1
36,54:38.1,235,1
3605,54:38.1,236,4
1358,54:38.1,236,4
2387,54:38.1,236,5
2389,54:38.1,236,5
2279,54:38.1,236,2
4148,54:38.1,236,4
5773,54:38.1,236,3
2461,54:38.1,236,5
5574,54:38.1,236,2
1187,54:38.1,236,4
3122,54:38.1,236,2
2446,54:38.1,236,2
3484,54:38.1,236,3
2955,54:38.1,236,3
1959,54:38.1,236,1
3652,54:38.1,236,1
3925,54:38.1,236,4
4950,54:38.1,236,1
2680,54:38.1,236,1
5135,54:38.1,236,2
3271,54:38.1,237,5
714,54:38.1,237,2
2929,54:38.1,237,4
430,54:38.1,237,4
12,54:38.1,237,1
3248,54:38.1,237,3
965,54:38.1,237,3
4396,54:38.2,237,2
3332,54:38.2,237,1
3543,54:38.2,237,2
3255,54:38.2,237,4
3661,54:38.2,237,5
2794,54:38.2,237,3
4516,54:38.2,237,4
1177,54:38.2,237,2
3692,54:38.2,237,3
1533,54:38.2,237,1
4816,54:38.2,237,4
954,54:38.2,237,1
4292,54:38.2,237,1
4312,54:38.2,238,4
4761,54:38.2,238,5
3779,54:38.2,238,2
1749,54:38.2,238,4
1419,54:38.2,238,3
524,54:38.2,238,4
87,54:38.2,238,5
5356,54:38.2,238,4
5533,54:38.2,238,2
460,54:38.2,238,3
3339,54:38.2,238,3
2205,54:38.2,238,2
5716,54:38.2,238,5
2295,54:38.2,238,4
5467,54:38.2,238,4
1043,54:38.2,238,5
633,54:38.2,238,2
5322,54:38.2,238,1
1145,54:38.2,238,3
2793,54:38.2,238,5
2188,54:38.2,239,1
1291,54:38.2,239,5
4499,54:38.2,239,4
1058,54:38.2,239,3
3901,54:38.2,239,4
3106,54:38.2,239,5
2796,54:38.2,239,5
4363,54:38.2,239,1
4537,54:38.2,239,4
2271,54:38.2,239,5
454,54:38.2,239,5
5336,54:38.2,239,3
4476,54:38.2,239,1
2209,54:38.2,239,5
3334,54:38.2,239,4
4156,54:38.2,239,2
5620,54:38.2,239,2
967,54:38.2,239,1
3813,54:38.2,239,4
5095,54:38.2,239,2
716,54:38.2,240,5
1518,54:38.2,240,3
4917,54:38.2,240,3
4830,54:38.2,240,1
4895,54:38.2,240,4
2151,54:38.2,240,1
2349,54:38.2,240,1
4710,54:38.2,240,2
5031,54:38.2,240,5
3826,54:38.2,240,5
4920,54:38.2,240,1
324,54:38.2,240,1
3733,54:38.2,240,3
1717,54:38.2,240,2
5067,54:38.2,240,5
4227,54:38.2,240,4
4841,54:38.2,240,2
4604,54:38.2,240,4
1083,54:38.2,240,2
2479,54:38.2,240,1
2306,54:38.2,241,2
1207,54:38.2,241,1
2382,54:38.2,241,3
5312,54:38.2,241,5
4797,54:38.2,241,5
1287,54:38.2,241,1
2052,54:38.2,241,1
910,54:38.2,241,3
1130,54:38.2,241,1
1278,54:38.2,241,2
2622,54:38.2,241,1
3582,54:38.2,241,5
661,54:38.2,241,3
2057,54:38.2,241,2
5158,54:38.2,241,3
1287,54:38.2,241,5
2578,54:38.2,241,3
1304,54:38.2,241,5
1172,54:38.2,241,2
1689,54:38.2,241,5
1512,54:38.2,242,2
4125,54:38.2,242,3
3331,54:38.2,242,1
2464,54:38.2,242,1
4977,54:38.2,242,2
3969,54:38.2,242,4
2486,54:38.2,242,2
1861,54:38.2,242,1
1351,54:38.2,242,1
1961,54:38.2,242,4
4051,54:38.2,242,4
3788,54:38.2,242,3
3217,54:38.2,242,3
1504,54:38.2,242,4
4871,54:38.2,242,3
1369,54:38.2,242,4
2531,54:38.2,242,2
138,54:38.2,242,2
1517,54:38.2,242,3
3232,54:38.2,242,5
2040,54:38.2,243,2
2217,54:38.2,243,5
5434,54:38.2,243,4
5391,54:38.2,243,5
1376,54:38.2,243,3
5636,54:38.2,243,1
454,54:38.2,243,5
1713,54:38.2,243,1
5045,54:38.2,243,4
1138,54:38.2,243,2
2951,54:38.2,243,4
2220,54:38.2,243,5
5399,54:38.2,243,4
1092,54:38.2,243,4
52,54:38.2,243,5
2474,54:38.2,243,5
2510,54:38.2,243,3
4238,54:38.2,243,4
512,54:38.2,243,3
2140,54:38.2,243,2
2401,54:38.2,244,4
5592,54:38.2,244,5
2193,54:38.2,244,3
2191,54:38.2,244,5
4291,54:38.2,244,2
5640,54:38.2,244,4
2024,54:38.2,244,5
2124,54:38.2,244,4
2168,54:38.2,244,4
1395,54:38.2,244,4
2336,54:38.2,244,4
5067,54:38.2,244,3
3565,54:38.2,244,4
4545,54:38.2,244,3
2159,54:38.2,244,3
408,54:38.2,244,3
2164,54:38.2,244,2
1624,54:38.2,244,2
598,54:38.2,244,3
1296,54:38.2,244,5
5333,54:38.2,245,2
1624,54:38.2,245,2
373,54:38.2,245,4
4030,54:38.2,245,2
2432,54:38.2,245,4
1955,54:38.2,245,2
1822,54:38.2,245,5
3469,54:38.2,245,3
5158,54:38.2,245,4
456,54:38.2,245,5
1570,54:38.2,245,5
2873,54:38.2,245,5
1169,54:38.2,245,5
3322,54:38.2,245,4
1857,54:38.2,245,3
478,54:38.2,245,2
1786,54:38.2,245,2
2456,54:38.2,245,1
2988,54:38.2,245,2
5485,54:38.2,245,4
1093,54:38.2,246,4
923,54:38.2,246,1
5488,54:38.2,246,5
1536,54:38.2,246,3
4212,54:38.2,246,1
573,54:38.2,246,1
3411,54:38.2,246,2
3471,54:38.2,246,2
2472,54:38.2,246,1
2660,54:38.2,246,2
751,54:38.2,246,1
4123,54:38.2,246,1
5726,54:38.2,246,3
4261,54:38.2,246,4
3731,54:38.2,246,1
1795,54:38.2,246,5
1616,54:38.2,246,1
4253,54:38.2,246,2
5503,54:38.2,246,2
5500,54:38.2,246,3
4217,54:38.2,247,1
3431,54:38.2,247,5
4001,54:38.2,247,1
1813,54:38.2,247,2
977,54:38.2,247,3
3866,54:38.2,247,4
2553,54:38.2,247,2
3267,54:38.2,247,4
2037,54:38.2,247,5
3653,54:38.2,247,2
3516,54:38.2,247,2
2360,54:38.2,247,5
1600,54:38.2,247,2
2398,54:38.2,247,5
4260,54:38.2,247,1
1328,54:38.2,247,5
457,54:38.2,247,1
3908,54:38.2,247,5
2874,54:38.2,247,3
4760,54:38.2,247,5
2952,54:38.2,248,4
1052,54:38.2,248,2
5271,54:38.2,248,5
5421,54:38.2,248,4
3967,54:38.2,248,5
2895,54:38.2,248,2
1344,54:38.2,248,2
1894,54:38.2,248,3
569,54:38.2,248,4
107,54:38.2,248,4
5265,54:38.2,248,4
1433,54:38.2,248,3
5692,54:38.2,248,1
2524,54:38.2,248,5
2228,54:38.2,248,1
4159,54:38.2,248,5
4673,54:38.2,248,2
2316,54:38.2,248,5
385,54:38.2,248,3
730,54:38.2,248,2
5631,54:38.2,249,1
1933,54:38.2,249,3
2721,54:38.2,249,3
1642,54:38.2,249,3
5145,54:38.2,249,5
1331,54:38.2,249,5
1443,54:38.2,249,5
5684,54:38.2,249,2
4670,54:38.2,249,5
836,54:38.2,249,2
4404,54:38.2,249,4
2444,54:38.2,249,3
4235,54:38.2,249,5
2048,54:38.2,249,3
4236,54:38.2,249,4
4609,54:38.2,249,4
5027,54:38.2,249,5
4499,54:38.2,249,2
4098,54:38.2,249,4
5240,54:38.2,249,2
595,54:38.2,250,4
3321,54:38.2,250,3
802,54:38.2,250,5
2630,54:38.2,250,2
4610,54:38.2,250,3
1346,54:38.2,250,1
4021,54:38.2,250,5
1646,54:38.2,250,4
2186,54:38.2,250,5
3694,54:38.2,250,3
5394,54:38.2,250,3
1637,54:38.2,250,2
5378,54:38.2,250,4
4267,54:38.2,250,2
3091,54:38.2,250,4
3995,54:38.2,250,4
753,54:38.2,250,2
5288,54:38.2,250,5
4749,54:38.2,250,4
4085,54:38.2,250,4
4394,54:38.2,251,1
2959,54:38.2,251,2
1654,54:38.2,251,4
5283,54:38.2,251,3
1651,54:38.2,251,5
5824,54:38.2,251,3
2311,54:38.2,251,3
3408,54:38.2,251,1
842,54:38.2,251,2
4808,54:38.2,251,1
5757,54:38.2,251,3
4465,54:38.2,251,4
2488,54:38.2,251,1
552,54:38.2,251,1
1939,54:38.2,251,3
4006,54:38.2,251,3
5582,54:38.2,251,3
308,54:38.2,251,4
4439,54:38.2,251,2
5430,54:38.2,251,3
606,54:38.2,252,5
4204,54:38.2,252,1
5239,54:38.2,252,1
4076,54:38.2,252,4
5260,54:38.2,252,1
5138,54:38.2,252,4
2882,54:38.2,252,4
948,54:38.2,252,1
3704,54:38.2,252,3
1742,54:38.2,252,3
2905,54:38.2,252,3
1390,54:38.2,252,2
4475,54:38.2,252,5
130,54:38.2,252,3
2827,54:38.2,252,2
3570,54:38.2,252,1
4154,54:38.2,252,3
4469,54:38.2,252,3
315,54:38.2,252,2
2388,54:38.2,252,5
5797,54:38.2,253,4
3295,54:38.2,253,5
829,54:38.2,253,2
5660,54:38.2,253,3
4332,54:38.2,253,1
5164,54:38.2,253,4
3043,54:38.2,253,5
21,54:38.2,253,4
163,54:38.2,253,5
5424,54:38.2,253,1
762,54:38.2,253,4
2005,54:38.2,253,5
4508,54:38.2,253,3
727,54:38.2,253,5
1338,54:38.2,253,3
2227,54:38.2,253,3
3514,54:38.2,253,4
937,54:38.2,253,5
5066,54:38.2,253,5
4599,54:38.2,253,5
3718,54:38.2,254,2
2677,54:38.2,254,2
4803,54:38.3,254,1
5395,54:38.3,254,5
3542,54:38.3,254,2
5803,54:38.3,254,3
3266,54:38.3,254,4
2334,54:38.3,254,3
4087,54:38.3,254,4
2310,54:38.3,254,1
5679,54:38.3,254,2
5092,54:38.3,254,1
5120,54:38.3,254,1
3774,54:38.3,254,5
5246,54:38.3,254,3
5342,54:38.3,254,3
3596,54:38.3,254,2
5763,54:38.3,254,3
1891,54:38.3,254,1
4715,54:38.3,254,4
5740,54:38.3,255,2
2880,54:38.3,255,5
4596,54:38.3,255,4
4125,54:38.3,255,3
750,54:38.3,255,3
768,54:38.3,255,1
4429,54:38.3,255,1
2097,54:38.3,255,2
5404,54:38.3,255,1
2024,54:38.3,255,5
2268,54:38.3,255,5
4055,54:38.3,255,5
701,54:38.3,255,2
1796,54:38.3,255,1
2771,54:38.3,255,1
4364,54:38.3,255,1
4019,54:38.3,255,2
594,54:38.3,255,2
3579,54:38.3,255,3
5296,54:38.3,255,5
4092,54:38.3,256,1
2762,54:38.3,256,5
3479,54:38.3,256,1
3324,54:38.3,256,4
1379,54:38.3,256,5
4664,54:38.3,256,5
2042,54:38.3,256,3
323,54:38.3,256,5
1182,54:38.3,256,3
2289,54:38.3,256,3
2768,54:38.3,256,3
2411,54:38.3,256,2
5520,54:38.3,256,5
4508,54:38.3,256,1
558,54:38.3,256,2
1283,54:38.3,256,2
4683,54:38.3,256,3
4970,54:38.3,256,2
4865,54:38.3,256,4
5463,54:38.3,256,3
706,54:38.3,257,4
442,54:38.3,257,1
2563,54:38.3,257,2
5530,54:38.3,257,5
1613,54:38.3,257,2
1034,54:38.3,257,4
936,54:38.3,257,2
2071,54:38.3,257,1
5205,54:38.3,257,5
1981,54:38.3,257,5
1681,54:38.3,257,1
804,54:38.3,257,4
5215,54:38.3,257,2
3452,54:38.3,257,2
673,54:38.3,257,1
4768,54:38.3,257,2
3091,54:38.3,257,1
5357,54:38.3,257,4
1812,54:38.3,257,4
766,54:38.3,257,1
739,54:38.3,258,4
4220,54:38.3,258,2
5352,54:38.3,258,2
2244,54:38.3,258,4
5546,54:38.3,258,5
5010,54:38.3,258,1
1184,54:38.3,258,2
5389,54:38.3,258,3
3694,54:38.3,258,3
4621,54:38.3,258,2
1565,54:38.3,258,2
3513,54:38.3,258,4
3266,54:38.3,258,3
1230,54:38.3,258,5
2437,54:38.3,258,1
785,54:38.3,258,2
2598,54:38.3,258,2
4410,54:38.3,258,2
4713,54:38.3,258,4
5020,54:38.3,258,2
3922,54:38.3,259,5
4016,54:38.3,259,2
4536,54:38.3,259,5
853,54:38.3,259,3
1477,54:38.3,259,1
29,54:38.3,259,3
5020,54:38.3,259,3
3602,54:38.3,259,1
1701,54:38.3,259,2
3807,54:38.3,259,5
2897,54:38.3,259,5
1759,54:38.3,259,2
2049,54:38.3,259,4
1129,54:38.3,259,4
88,54:38.3,259,5
953,54:38.3,259,5
359,54:38.3,259,5
662,54:38.3,259,3
2929,54:38.3,259,1
663,54:38.3,259,2
3275,54:38.3,260,3
925,54:38.3,260,4
1954,54:38.3,260,4
4078,54:38.3,260,5
4093,54:38.3,260,1
2935,54:38.3,260,4
695,54:38.3,260,4
5595,54:38.3,260,2
2468,54:38.3,260,4
4705,54:38.3,260,1
4238,54:38.3,260,1
2706,54:38.3,260,5
3682,54:38.3,260,5
2830,54:38.3,260,3
3932,54:38.3,260,1
2587,54:38.3,260,3
5636,54:38.3,260,5
2919,54:38.3,260,2
3774,54:38.3,260,1
2112,54:38.3,260,5
295,54:38.3,261,1
5449,54:38.3,261,2
2885,54:38.3,261,2
1387,54:38.3,261,3
3730,54:38.3,261,2
219,54:38.3,261,5
2968,54:38.3,261,3
583,54:38.3,261,4
1638,54:38.3,261,3
3617,54:38.3,261,2
1415,54:38.3,261,1
1917,54:38.3,261,1
5504,54:38.3,261,5
524,54:38.3,261,3
3433,54:38.3,261,1
1356,54:38.3,261,4
2794,54:38.3,261,4
532,54:38.3,261,1
8,54:38.3,261,5
5439,54:38.3,261,5
5150,54:38.3,262,4
150,54:38.3,262,1
2664,54:38.3,262,4
4227,54:38.3,262,4
5198,54:38.3,262,4
3617,54:38.3,262,3
5624,54:38.3,262,2
5186,54:38.3,262,5
2379,54:38.3,262,5
4927,54:38.3,262,5
3638,54:38.3,262,4
5385,54:38.3,262,2
5137,54:38.3,262,4
5315,54:38.3,262,4
208,54:38.3,262,3
5106,54:38.3,262,4
5714,54:38.3,262,5
3065,54:38.3,262,3
1161,54:38.3,262,3
4259,54:38.3,262,1
3067,54:38.3,263,1
3399,54:38.3,263,4
400,54:38.3,263,4
5257,54:38.3,263,2
1035,54:38.3,263,3
5037,54:38.3,263,5
5543,54:38.3,263,3
3434,54:38.3,263,4
5550,54:38.3,263,1
4830,54:38.3,263,3
4783,54:38.3,263,1
951,54:38.3,263,3
1293,54:38.3,263,2
5510,54:38.3,263,4
5518,54:38.3,263,1
4710,54:38.3,263,3
2458,54:38.3,263,1
4505,54:38.3,263,1
4314,54:38.3,263,5
1604,54:38.3,263,4
1019,54:38.3,264,2
730,54:38.3,264,4
453,54:38.3,264,4
1210,54:38.3,264,1
3261,54:38.3,264,4
1423,54:38.3,264,2
1743,54:38.3,264,4
1494,54:38.3,264,5
3533,54:38.3,264,2
4039,54:38.3,264,2
496,54:38.3,264,2
4753,54:38.3,264,5
3340,54:38.3,264,5
65,54:38.3,264,3
4838,54:38.3,264,2
2835,54:38.3,264,2
2240,54:38.3,264,4
684,54:38.3,264,4
5046,54:38.3,264,5
2185,54:38.3,264,1
4412,54:38.3,265,1
1295,54:38.3,265,1
5159,54:38.3,265,5
158,54:38.3,265,4
2722,54:38.3,265,4
1675,54:38.3,265,5
5770,54:38.3,265,1
1587,54:38.3,265,5
5265,54:38.3,265,3
231,54:38.3,265,1
3772,54:38.3,265,1
3201,54:38.3,265,2
5538,54:38.3,265,5
898,54:38.3,265,4
473,54:38.3,265,5
3240,54:38.3,265,5
5740,54:38.3,265,2
5593,54:38.3,265,5
3657,54:38.3,265,2
3785,54:38.3,265,3
2915,54:38.3,266,3
3694,54:38.3,266,3
138,54:38.3,266,2
4925,54:38.3,266,5
3332,54:38.3,266,3
1281,54:38.3,266,3
5296,54:38.3,266,5
4221,54:38.3,266,2
3562,54:38.3,266,4
4026,54:38.3,266,3
30,54:38.3,266,4
5566,54:38.3,266,5
4090,54:38.3,266,4
529,54:38.3,266,2
871,54:38.3,266,4
2978,54:38.3,266,3
1344,54:38.3,266,3
2325,54:38.3,266,4
3149,54:38.3,266,5
2248,54:38.3,266,3
3231,54:38.3,267,2
5062,54:38.3,267,4
4210,54:38.3,267,2
140,54:38.3,267,4
1384,54:38.3,267,4
3394,54:38.3,267,2
1665,54:38.3,267,3
4990,54:38.3,267,5
3908,54:38.3,267,4
4746,54:38.3,267,2
1266,54:38.3,267,5
4578,54:38.3,267,5
5484,54:38.3,267,1
1436,54:38.3,267,1
2121,54:38.3,267,5
4878,54:38.3,267,2
3849,54:38.3,267,5
365,54:38.3,267,1
5605,54:38.3,267,1
834,54:38.3,267,1
465,54:38.3,268,4
3813,54:38.3,268,1
1822,54:38.3,268,4
3412,54:38.3,268,2
4739,54:38.3,268,4
1989,54:38.3,268,4
716,54:38.3,268,4
4723,54:38.3,268,2
3335,54:38.3,268,1
4473,54:38.3,268,3
2889,54:38.3,268,2
1179,54:38.3,268,3
1418,54:38.3,268,4
4987,54:38.3,268,2
2981,54:38.3,268,1
4987,54:38.3,268,4
1683,54:38.3,268,4
4799,54:38.3,268,5
3380,54:38.3,268,1
731,54:38.3,268,4
1595,54:38.3,269,5
1306,54:38.3,269,4
3906,54:38.3,269,3
2066,54:38.3,269,5
2419,54:38.3,269,5
3977,54:38.3,269,3
5597,54:38.3,269,1
1857,54:38.3,269,2
5745,54:38.3,269,2
2562,54:38.3,269,1
2712,54:38.3,269,5
227,54:38.3,269,3
4666,54:38.3,269,5
2242,54:38.3,269,3
5396,54:38.3,269,2
4471,54:38.3,269,5
5538,54:38.3,269,4
1829,54:38.3,269,2
3159,54:38.3,269,2
2754,54:38.3,269,3
3537,54:38.3,270,2
2340,54:38.3,270,1
1838,54:38.3,270,3
1081,54:38.3,270,4
611,54:38.3,270,1
4312,54:38.3,270,5
2911,54:38.4,270,2
1972,54:38.4,270,1
2973,54:38.4,270,5
5016,54:38.4,270,2
3557,54:38.4,270,1
5417,54:38.4,270,1
841,54:38.4,270,1
4706,54:38.4,270,3
3808,54:38.4,270,4
5440,54:38.4,270,3
4343,54:38.4,270,1
5081,54:38.4,270,1
2391,54:38.4,270,3
18,54:38.4,270,2
4677,54:38.4,271,2
4229,54:38.4,271,1
1949,54:38.4,271,4
2660,54:38.4,271,4
2450,54:38.4,271,4
3135,54:38.4,271,5
1502,54:38.4,271,5
2928,54:38.4,271,2
5619,54:38.4,271,5
2077,54:38.4,271,2
2653,54:38.4,271,3
2357,54:38.4,271,4
4239,54:38.4,271,1
5789,54:38.4,271,2
2545,54:38.4,271,5
5157,54:38.4,271,5
226,54:38.4,271,1
1550,54:38.4,271,4
1725,54:38.4,271,2
3386,54:38.4,271,3
4752,54:38.4,272,3
504,54:38.4,272,1
2274,54:38.4,272,5
4727,54:38.4,272,2
335,54:38.4,272,3
266,54:38.4,272,1
247,54:38.4,272,4
5004,54:38.4,272,2
231,54:38.4,272,1
