id,wsdladdress,ipaddress,as
240,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefCLUSTAL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
241,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetFastaBySmartId,96.49.108.226,AS6327 Shaw Communications Inc.
242,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2GENBANK,96.49.108.226,AS6327 Shaw Communications Inc.
243,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2NEXUS,96.49.108.226,AS6327 Shaw Communications Inc.
244,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefNBRF2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
245,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/revseqDNAFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
246,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefGCG2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
247,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefNEXUSNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
248,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefTEXT2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
249,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefNEXUSNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
250,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2EMBL,96.49.108.226,AS6327 Shaw Communications Inc.
251,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2STRIDER,96.49.108.226,AS6327 Shaw Communications Inc.
252,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefSWISS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
253,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINCLUSTAL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
254,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByOmimId,96.49.108.226,AS6327 Shaw Communications Inc.
255,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2GCG8,96.49.108.226,AS6327 Shaw Communications Inc.
256,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINNCBI2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
257,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2JACKKNIFERNON,96.49.108.226,AS6327 Shaw Communications Inc.
258,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2MEGA,96.49.108.226,AS6327 Shaw Communications Inc.
259,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2CODATA,96.49.108.226,AS6327 Shaw Communications Inc.
260,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2PHYLIP,96.49.108.226,AS6327 Shaw Communications Inc.
261,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2NCBI,96.49.108.226,AS6327 Shaw Communications Inc.
262,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2NBRF,96.49.108.226,AS6327 Shaw Communications Inc.
263,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNASTADEN2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
264,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefSTADEN2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
265,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2NEXUS,96.49.108.226,AS6327 Shaw Communications Inc.
266,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefACEDB2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
267,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAGCG82FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
268,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2MEGA,96.49.108.226,AS6327 Shaw Communications Inc.
269,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2NEXUS,96.49.108.226,AS6327 Shaw Communications Inc.
270,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2PHYLIP,96.49.108.226,AS6327 Shaw Communications Inc.
271,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2EMBL,96.49.108.226,AS6327 Shaw Communications Inc.
272,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNACODATA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
273,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByPirId,96.49.108.226,AS6327 Shaw Communications Inc.
274,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefGEN2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
275,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2NBRF,96.49.108.226,AS6327 Shaw Communications Inc.
276,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefMSF2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
277,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetFastaByTairId,96.49.108.226,AS6327 Shaw Communications Inc.
278,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefNCBI2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
279,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNANEXUS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
280,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2IG,96.49.108.226,AS6327 Shaw Communications Inc.
281,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2NBRF,96.49.108.226,AS6327 Shaw Communications Inc.
282,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefJACKNIFER2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
283,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefGCG2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
284,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINJACKNIFERNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
285,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefIG2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
286,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2MSF,96.49.108.226,AS6327 Shaw Communications Inc.
287,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefSWISS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
288,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2GCG,96.49.108.226,AS6327 Shaw Communications Inc.
289,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2MSF,96.49.108.226,AS6327 Shaw Communications Inc.
290,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2CODATA,96.49.108.226,AS6327 Shaw Communications Inc.
291,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefJACKNIFERNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
292,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2JACKKNIFER,96.49.108.226,AS6327 Shaw Communications Inc.
293,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsBySmartId,96.49.108.226,AS6327 Shaw Communications Inc.
294,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/revseqProteinFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
295,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2GCG8,96.49.108.226,AS6327 Shaw Communications Inc.
296,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2RAW,96.49.108.226,AS6327 Shaw Communications Inc.
297,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2SWISS,96.49.108.226,AS6327 Shaw Communications Inc.
298,http://biomoby.org/services/wsdl/antirrhinum.net/getDragonBlastText,96.49.108.226,AS6327 Shaw Communications Inc.
299,http://biomoby.org/services/wsdl/atidb.org/getInsertionsWithOffsetAsGFFByAGICode,96.49.108.226,AS6327 Shaw Communications Inc.
300,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/snp2Frequencies,96.49.108.226,AS6327 Shaw Communications Inc.
301,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/convertKeggGeneId2PDBId,96.49.108.226,AS6327 Shaw Communications Inc.
302,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefJACKNIFERNON2FASTA,null,null
303,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINCODATA2FASTA,null,null
304,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINGCG2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
305,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINTREECON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
306,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNANBRF2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
307,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
308,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2CLUSTAL,96.49.108.226,AS6327 Shaw Communications Inc.
309,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2SWISS,96.49.108.226,AS6327 Shaw Communications Inc.
310,http://biomoby.org/services/wsdl/antirrhinum.net/DragonDB_TBLASTN,96.49.108.226,AS6327 Shaw Communications Inc.
311,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefSTRIDER2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
312,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefPHYLIP2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
313,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2PIR,96.49.108.226,AS6327 Shaw Communications Inc.
314,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2CODATA,96.49.108.226,AS6327 Shaw Communications Inc.
315,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2TREECON,96.49.108.226,AS6327 Shaw Communications Inc.
316,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2SWISS,96.49.108.226,AS6327 Shaw Communications Inc.
317,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetFastaByUniGeneId,96.49.108.226,AS6327 Shaw Communications Inc.
318,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByEmblId,96.49.108.226,AS6327 Shaw Communications Inc.
319,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByGi,96.49.108.226,AS6327 Shaw Communications Inc.
320,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByPfamId,96.49.108.226,AS6327 Shaw Communications Inc.
321,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByTrEmblId,96.49.108.226,AS6327 Shaw Communications Inc.
322,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAPHYLIP2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
323,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAJACKNIFERNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
324,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefPIR2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
325,http://biomoby.org/services/wsdl/atidb.org/getGOAccsByAGICode,96.49.108.226,AS6327 Shaw Communications Inc.
326,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINIG2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
327,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefACEDB2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
328,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNATEXT2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
329,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINMEGA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
330,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefTREECON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
331,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNANCBI2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
332,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAGEN2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
333,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefEMBL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
334,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefCODATA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
335,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2NEXUS,96.49.108.226,AS6327 Shaw Communications Inc.
336,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2STADEN,96.49.108.226,AS6327 Shaw Communications Inc.
337,http://biomoby.org/services/wsdl/atidb.org/getTranscriptCodesByAGICode,96.49.108.226,AS6327 Shaw Communications Inc.
338,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefMEGA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
339,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2MEGA,96.49.108.226,AS6327 Shaw Communications Inc.
340,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2GCG,96.49.108.226,AS6327 Shaw Communications Inc.
341,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2TREECON,96.49.108.226,AS6327 Shaw Communications Inc.
342,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2PHYLIP,96.49.108.226,AS6327 Shaw Communications Inc.
343,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2STRIDER,96.49.108.226,AS6327 Shaw Communications Inc.
344,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAMEGA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
345,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2TEXT,96.49.108.226,AS6327 Shaw Communications Inc.
346,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2RAW,96.49.108.226,AS6327 Shaw Communications Inc.
347,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINEMBL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
348,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2CODATA,96.49.108.226,AS6327 Shaw Communications Inc.
349,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2CLUSTAL,96.49.108.226,AS6327 Shaw Communications Inc.
350,http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/getBase64SnpFrequencyImage,96.49.108.226,AS6327 Shaw Communications Inc.
351,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2STADEN,96.49.108.226,AS6327 Shaw Communications Inc.
352,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAEMBL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
353,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2PIR,96.49.108.226,AS6327 Shaw Communications Inc.
354,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2JACKKNIFERNON,96.49.108.226,AS6327 Shaw Communications Inc.
355,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefRAW2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
356,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
357,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2IG,96.49.108.226,AS6327 Shaw Communications Inc.
358,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2ACEDB,96.49.108.226,AS6327 Shaw Communications Inc.
359,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
360,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/revseqProteinRefFASTA2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
361,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAMSF2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
362,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2GCG,96.49.108.226,AS6327 Shaw Communications Inc.
363,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINJACKNIFER2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
364,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2JACKKNIFER,96.49.108.226,AS6327 Shaw Communications Inc.
365,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARAW2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
366,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefSTRIDER2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
367,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINNEXUSNON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
368,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefSTADEN2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
369,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2TEXT,96.49.108.226,AS6327 Shaw Communications Inc.
370,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefCLUSTAL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
371,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefGCG82FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
372,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefTEXT2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
373,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINNEXUS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
374,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRAW2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
375,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2NCBI,96.49.108.226,AS6327 Shaw Communications Inc.
376,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2STRIDER,96.49.108.226,AS6327 Shaw Communications Inc.
377,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2EMBL,96.49.108.226,AS6327 Shaw Communications Inc.
378,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNASWISS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
379,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNACLUSTAL2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
380,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINPHYLIP2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
381,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefRAW2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
382,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2TEXT,96.49.108.226,AS6327 Shaw Communications Inc.
383,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2RAW,96.49.108.226,AS6327 Shaw Communications Inc.
384,http://biomoby.org/services/wsdl/atidb.org/getInterproResultsForAGICode,96.49.108.226,AS6327 Shaw Communications Inc.
385,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2JACKKNIFER,96.49.108.226,AS6327 Shaw Communications Inc.
386,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINGCG82FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
387,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefTREECON2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
388,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINMSF2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
389,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAPIR2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
390,http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefNEXUS2FASTA,96.49.108.226,AS6327 Shaw Communications Inc.
